Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
63,670835,0
227,1480660,569954
420,2878828,1968122
573,1902644,991938
772,1277553,366847
973,993294,82588
1177,779176,0
1378,1285149,374443
1589,1059509,148803
1780,1986787,1076081
1972,2444811,1534105
2173,2318680,1407974
2380,1329055,418349
2580,1413209,502503
2785,710036,0
2990,889949,0
3186,748882,0
3386,713174,0
3594,482962,0
3788,976729,66023
3990,783948,0
4203,87038,0
4408,81865,0
4599,325036,0
4812,58187,0
4998,563531,0
5215,1065564,154858
5408,906140,0
5603,1493699,582993
5803,1291585,380879
6001,1302733,392027
6206,954766,44060
6405,756004,0
6613,426789,0
6811,477095,0
7010,1348790,438084
7205,1663381,752675
7412,2541897,1631191
7620,3010329,2099623
7815,1705901,795195
8018,2186711,1276005
8221,1719717,809011
8413,1958680,1047974
8615,2091680,1180974
8816,2650774,1740068
9016,1509511,598805
9217,3134296,2223590
9424,2622843,1712137
9629,2028393,1117687
9820,1199994,289288
10022,3370615,2459909
10223,2620467,1709761
10424,1760905,850199
10624,2227374,1316668
10825,2038982,1128276
11026,2758706,1848000
11228,3676866,2766160
11435,1636762,726056
11638,1118546,207840
11843,1082742,172036
12046,1518522,607816
12242,2269900,1359194
12434,5773452,4862746
12635,5028941,4118235
12836,2698828,1788122
13043,4623834,3713128
13238,4860567,3949861
13446,4664141,3753435
13642,4395788,3485082
13842,3793407,2882701
13997,3749926,2839220
14198,2649721,1739015
14407,1720321,809615
14604,2485912,1575206
14805,1700229,789523
15023,658136,0
15204,1137820,227114
15411,642638,0
15625,614495,0
15823,128226,0
16033,112703,0
16214,698181,0
16429,908753,0
16622,1139993,229287
16816,2482734,1572028
17015,1516869,606163
17225,232859,0
17427,1334828,424122
17621,2627692,1716986
17836,1200759,290053
18025,2374998,1464292
18227,1663347,752641
18427,849643,0
18632,1902244,991538
18829,1326917,416211
19036,1316012,405306
19248,1446248,535542
19435,1565337,654631
19633,1859728,949022
19835,1962295,1051589
20034,1861823,951117
20237,2428625,1517919
20440,2539438,1628732
20631,2278258,1367552
20833,2891774,1981068
21033,2627863,1717157
21234,1826417,915711
21434,2320567,1409861
21636,2569757,1659051
21835,3245041,2334335
22037,2737414,1826708
22238,2565081,1654375
22438,4073823,3163117
22648,3063582,2152876
22850,1925267,1014561
23046,1141531,230825
23247,811568,0
23458,395647,0
23657,540946,0
23858,673234,0
24056,2039570,1128864
24255,458697,0
24456,1047120,136414
24657,1572670,661964
24864,293386,0
25072,213432,0
25263,2322004,1411298
25465,1743927,833221
25668,1545712,635006
25869,802313,0
26074,285580,0
26276,379001,0
26422,1165561,254855
26623,2200712,1290006
26824,1218883,308177
27027,410858,0
27228,391159,0
27428,933357,22651
27628,1376050,465344
27829,2061581,1150875
28025,2855706,1945000
28232,2100550,1189844
28433,1398530,487824
28635,1373827,463121
28837,1404119,493413
29039,2801492,1890786
29232,3313533,2402827
29438,1215065,304359
29639,3701528,2790822
29846,2117569,1206863
30046,2689837,1779131
30246,4186829,3276123
30449,3572016,2661310
30645,4202984,3292278
30850,4109076,3198370
31041,3228176,2317470
31243,3490108,2579402
31444,3207462,2296756
31645,3084106,2173400
31847,3517198,2606492
32049,2962961,2052255
32250,2782886,1872180
32450,3217464,2306758
32652,3551237,2640531
32852,2744193,1833487
33053,3584402,2673696
33254,3182757,2272051
33453,3367071,2456365
33654,3017278,2106572
33857,3433700,2522994
34059,2587300,1676594
34262,1594672,683966
34463,2312541,1401835
34676,1057038,146332
34872,1445107,534401
35068,2047247,1136541
35268,2371564,1460858
35470,1786179,875473
35676,937996,27290
35871,1345079,434373
36075,1067935,157229
36274,1354475,443769
36474,1177297,266591
36672,1927486,1016780
36882,2090133,1179427
37073,2447238,1536532
37274,783750,0
37475,1694587,783881
37676,753395,0
37877,691825,0
38079,2455491,1544785
38280,836820,0
38482,1791014,880308
38683,1773965,863259
38883,1671038,760332
39084,1711791,801085
39291,2647553,1736847
39437,2778693,1867987
39636,2782839,1872133
39837,1548668,637962
40038,1684432,773726
40244,2116766,1206060
40444,1494997,584291
40647,1453212,542506
40847,1397583,486877
41049,1601757,691051
41245,731791,0
41450,405930,0
41651,72285,0
41853,179399,0
42063,199883,0
42263,304000,0
42461,146893,0
42671,95800,0
42877,81911,0
43064,423532,0
43264,1042447,131741
43482,224007,0
43672,272821,0
43874,186531,0
44070,598440,0
44275,265939,0
44477,267743,0
44675,508674,0
44875,969232,58526
45079,1624358,713652
45279,2051648,1140942
45479,2424078,1513372
45674,2690480,1779774
45876,2898357,1987651
46075,2535166,1624460
46276,3296826,2386120
46476,3126098,2215392
46679,5313388,4402682
46881,5537489,4626783
47082,4616228,3705522
47281,3679537,2768831
47481,4079312,3168606
47682,3610919,2700213
47886,3267431,2356725
48086,3785219,2874513
48289,3669702,2758996
48489,3259674,2348968
48690,3436427,2525721
48894,4142227,3231521
49097,3119521,2208815
49297,3042726,2132020
49497,3146730,2236024
49698,2789118,1878412
49899,2681005,1770299
50100,2632202,1721496
50308,2468275,1557569
50502,3079925,2169219
50702,3224725,2314019
50911,2953316,2042610
51114,2793857,1883151
51322,3407382,2496676
51466,3367981,2457275
51664,3120320,2209614
51865,2484280,1573574
52068,2602482,1691776
52267,2585596,1674890
52468,2478651,1567945
52671,2450508,1539802
52875,1379571,468865
53073,1334451,423745
53273,917929,7223
53479,1869175,958469
53691,2235039,1324333
53890,2050585,1139879
54077,1780408,869702
54278,1330115,419409
54483,1583405,672699
54683,1200655,289949
54883,1331864,421158
55083,1291508,380802
55284,1571522,660816
55487,1342629,431923
55682,1606702,695996
55883,1438052,527346
56086,794860,0
56286,869504,0
56487,1347746,437040
56691,1713594,802888
56891,1608868,698162
57089,1268587,357881
57295,1731716,821010
57492,1344752,434046
57693,1320369,409663
57893,1361643,450937
58096,1288002,377296
58296,1204985,294279
58497,849418,0
58701,1098807,188101
58905,1616175,705469
59107,1507486,596780
59308,1981686,1070980
59506,1950876,1040170
59710,2063440,1152734
59904,1504331,593625
60105,1709774,799068
60310,1608000,697294
60507,1194885,284179
60708,794763,0
60909,1388596,477890
61111,389643,0
61314,564052,0
61513,1167572,256866
61716,804612,0
61916,1159712,249006
62117,1375935,465229
62322,1752118,841412
62520,1463892,553186
62721,616019,0
62922,777276,0
,,
