Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
41,517979,0
219,973892,0
370,1516451,312328
568,1078706,0
773,1112960,0
970,1484306,280183
1173,1325162,121039
1372,1641822,437699
1572,2234393,1030270
1773,1750746,546623
1974,1965426,761303
2174,1494915,290792
2377,1188244,0
2583,618517,0
2789,369683,0
3001,216110,0
3182,1267420,63297
3384,611054,0
3585,734542,0
3783,702235,0
3989,792934,0
4189,855247,0
4391,760029,0
4603,105736,0
4800,132840,0
5000,170100,0
5195,924300,0
5401,1376013,171890
5603,1375245,171122
5801,1051466,0
6000,1128740,0
6213,2092328,888205
6403,1862837,658714
6616,746166,0
6812,940125,0
7015,420134,0
7213,466901,0
7409,1473087,268964
7618,821439,0
7810,578433,0
8010,598381,0
8218,787128,0
8420,782741,0
8621,1726236,522113
8822,2893232,1689109
9022,2827906,1623783
9224,2522450,1318327
9425,2017098,812975
9637,1130373,0
9828,1763974,559851
10036,1360551,156428
10229,3234609,2030486
10431,2463731,1259608
10633,2410602,1206479
10837,2204345,1000222
11029,2448629,1244506
11231,2805839,1601716
11436,2451416,1247293
11586,1901460,697337
11783,2277577,1073454
11989,2410025,1205902
12191,3271581,2067458
12392,2978803,1774680
12594,3940242,2736119
12794,2578185,1374062
13007,645036,0
13201,1199002,0
13402,612241,0
13608,696774,0
13805,1025560,0
14009,324877,0
14218,235747,0
14418,145248,0
14626,157140,0
14831,100209,0
15033,176929,0
15224,249523,0
15438,132840,0
15626,325036,0
15839,48771,0
16036,57480,0
16236,105300,0
16427,608414,0
16645,1019817,0
16844,1178879,0
17023,2499338,1295215
17229,823606,0
17430,3284006,2079883
17632,2802102,1597979
17840,2388469,1184346
18037,1888245,684122
18236,2235363,1031240
18438,408904,0
18644,1189398,0
18840,1611952,407829
19046,1208430,4307
19245,977639,0
19447,1311157,107034
19639,2077060,872937
19840,2211491,1007368
20042,2526006,1321883
20242,3706373,2502250
20442,2288093,1083970
20648,1756418,552295
20855,1715919,511796
21051,2159118,954995
21253,1990317,786194
21454,2778366,1574243
21657,1381103,176980
21856,1296797,92674
22073,422767,0
22262,946265,0
22470,1190312,0
22662,1749416,545293
22861,2109509,905386
23017,1455568,251445
23218,2003607,799484
23415,2230025,1025902
23624,1375773,171650
23818,2011188,807065
24020,1637638,433515
24230,1614678,410555
24419,3454781,2250658
24620,2839915,1635792
24821,2986581,1782458
25022,904828,0
25223,1053278,0
25434,432565,0
25625,1488978,284855
25828,1158920,0
26026,1457428,253305
26237,330614,0
26432,198018,0
26638,131220,0
26840,160538,0
27046,60963,0
27237,233107,0
27444,98820,0
27642,251817,0
27837,723538,0
28041,1267667,63544
28241,1742158,538035
28436,2718785,1514662
28638,2575228,1371105
28838,2459332,1255209
29041,2371060,1166937
29241,2875403,1671280
29443,3083870,1879747
29643,5151920,3947797
29850,6106369,4902246
30053,5290621,4086498
30256,4626337,3422214
30450,3602204,2398081
30652,4061229,2857106
30851,3688765,2484642
31053,4463755,3259632
31256,3691909,2487786
31454,3770653,2566530
31658,3628333,2424210
31860,3517169,2313046
32062,4652220,3448097
32259,3612143,2408020
32462,3939256,2735133
32663,4297501,3093378
32864,2487311,1283188
33077,3870539,2666416
33268,3915139,2711016
33469,4071884,2867761
33669,3030119,1825996
33871,2839022,1634899
34073,3526231,2322108
34275,3190896,1986773
34474,3068713,1864590
34682,3140233,1936110
34882,2121588,917465
35085,1960311,756188
35286,2006276,802153
35485,1813099,608976
35637,1427290,223167
35847,240531,0
36039,1543736,339613
36240,1427947,223824
36440,1618799,414676
36636,736748,0
36837,2338660,1134537
37038,918516,0
37245,1581799,377676
37441,1517150,313027
37642,1662991,458868
37843,1666552,462429
38044,1637405,433282
38245,1487976,283853
38445,1295199,91076
38648,1041563,0
38849,841711,0
39049,975245,0
39250,1914423,710300
39451,1716280,512157
39652,2970759,1766636
39853,3943847,2739724
40052,2551221,1347098
40258,1271930,67807
40459,705145,0
40661,1141774,0
40869,986366,0
41068,1550477,346354
41266,1221916,17793
41481,773861,0
41671,1981369,777246
41871,1927878,723755
42073,1130285,0
42274,1577314,373191
42486,793395,0
42684,1197681,0
42885,1662763,458640
43081,2790324,1586201
43281,2144808,940685
43483,1430443,226320
43683,2044340,840217
43887,2074426,870303
44086,2244874,1040751
44288,1950459,746336
44488,2460518,1256395
44690,1204810,687
44898,997404,0
45091,998980,0
45294,901983,0
45505,946056,0
45691,2414034,1209911
45891,1973691,769568
46095,2045697,841574
46293,2115392,911269
