Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
171,1102700,0
369,1126673,0
569,1168084,0
769,1472462,0
977,1965586,136432
1170,1427072,0
1376,1434774,0
1566,2535427,706273
1772,405893,0
1974,959022,0
2175,1808394,0
2370,2162217,333063
2581,1081958,0
2782,333489,0
2979,838841,0
3183,728654,0
3381,791903,0
3588,589285,0
3783,890688,0
3990,586675,0
4188,538596,0
4387,907436,0
4600,57779,0
4792,245431,0
4991,563531,0
5192,1364907,0
5389,1035273,0
5594,569764,0
5795,1199002,0
5992,1665681,0
6199,2123154,294000
6407,965324,0
6618,323688,0
6817,291247,0
7009,490228,0
7206,588378,0
7407,1316132,0
7606,673150,0
7808,533589,0
8010,387646,0
8212,787927,0
8414,967976,0
8612,2059626,230472
8807,2794025,964871
9008,2478628,649474
9208,2793264,964110
9410,2606842,777688
9611,1547082,0
9812,598395,0
10022,2380424,551270
10217,2662263,833109
10420,2321210,492056
10621,2060880,231726
10823,2539841,710687
11017,2366670,537516
11224,3180552,1351398
11424,1313423,0
11633,2065581,236427
11823,2194763,365609
12021,3202947,1373793
12223,3211908,1382754
12423,4471059,2641905
12627,4223846,2394692
12828,4596789,2767635
13030,5082942,3253788
13235,4978898,3149744
13430,3856038,2026884
13636,3995768,2166614
13836,3629137,1799983
14040,3761659,1932505
14241,3121126,1291972
14442,2276403,447249
14640,2364825,535671
14841,2721713,892559
15048,1593098,0
15264,634832,0
15408,206406,0
15603,379012,0
15812,116582,0
16013,168565,0
16220,101544,0
16403,1097047,0
16612,1410797,0
16814,2174921,345767
17005,1672640,0
17216,181440,0
17410,1496947,0
17607,1894071,64917
17811,2062019,232865
18014,1801705,0
18213,1904181,75027
18415,1570283,0
18616,1332005,0
18820,1001490,0
19021,598115,0
19220,1909552,80398
19420,2222124,392970
19622,1881071,51917
19826,2737990,908836
20021,3563552,1734398
20222,3390621,1561467
20423,2335321,506167
20624,1848184,19030
20827,1114090,0
21030,675778,0
21234,311016,0
21438,219677,0
21635,288921,0
21847,71414,0
22032,717009,0
22234,1265293,0
22438,1366151,0
22636,1699892,0
22836,1038461,0
23041,1168379,0
23248,358458,0
23439,1460086,0
23650,286701,0
23854,179026,0
24056,89269,0
24262,102660,0
24458,144180,0
24660,131220,0
24855,1270107,0
25051,397003,0
25255,274436,0
25470,257215,0
25663,135235,0
25871,83690,0
26072,107485,0
26274,97080,0
26473,138238,0
26675,79227,0
26876,119880,0
27072,146893,0
27270,309837,0
27478,334886,0
27670,532183,0
27878,1228704,0
28082,1193299,0
28232,2301286,472132
28428,1418795,0
28628,1423086,0
28834,1643588,0
29024,2656201,827047
29225,2479025,649871
29426,5764046,3934892
29632,4639690,2810536
29833,3444643,1615489
30036,2430328,601174
30240,3375641,1546487
30440,3327683,1498529
30643,4708387,2879233
30834,3703953,1874799
31035,4758340,2929186
31237,4347849,2518695
31438,4409343,2580189
31640,4029034,2199880
31840,3947606,2118452
32041,3801854,1972700
32248,4108319,2279165
32448,2953146,1123992
32650,1871389,42235
32854,3367244,1538090
33049,2071566,242412
33248,2675514,846360
33450,2840217,1011063
33652,2148937,319783
33854,2358088,528934
34057,2261742,432588
34257,781881,0
34461,2273944,444790
34664,1651967,0
34871,1371932,0
35064,2185986,356832
35268,1506200,0
35467,1135157,0
35677,180308,0
35879,202988,0
36085,176150,0
36287,141521,0
36474,1030911,0
36676,1514042,0
36883,1564630,0
37074,597382,0
37275,1977204,148050
37479,531684,0
37691,110631,0
37885,413912,0
38090,240248,0
38291,601054,0
38487,1897000,67846
38688,2418604,589450
38890,3047655,1218501
39090,2036543,207389
39290,2369902,540748
39492,2922612,1093458
39688,1879885,50731
