Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
18,1477844,43523
191,2169546,735225
388,1720474,286153
588,1734814,300493
810,1429272,0
997,1435475,1154
1198,2138162,703841
1392,2407788,973467
1594,2288722,854401
1796,2171222,736901
1996,1888738,454417
2207,1140053,0
2405,1224446,0
2597,1785005,350684
2811,1112183,0
3005,1275337,0
3214,1196906,0
3406,1350072,0
3617,1104371,0
3812,1224446,0
4018,1147864,0
4215,1206626,0
4424,1159022,0
4623,1202554,0
4822,1170181,0
5014,1862574,428253
5217,2245430,811109
5420,2930551,1496230
5624,2300664,866343
5827,1762844,328523
6030,2367808,933487
6222,2154766,720445
6423,2107462,673141
6625,1814011,379690
6827,625086,0
7027,2453971,1019650
7230,1325897,0
7430,2957619,1523298
7631,2388211,953890
7841,2005345,571024
8038,1875402,441081
8240,1973314,538993
8441,2178214,743893
8643,2647016,1212695
8838,1545052,110731
9037,2650280,1215959
9238,2239790,805469
9442,1763586,329265
9642,2310134,875813
9843,1817247,382926
10000,2355837,921516
10199,2594294,1159973
10401,1888098,453777
10602,2066001,631680
10801,1947771,513450
11002,2105149,670828
11207,2398666,964345
11400,3487603,2053282
11613,2979073,1544752
11806,2384895,950574
12010,455993,0
12210,1404653,0
12415,2578903,1144582
12613,3351517,1917196
12815,3168963,1734642
13023,2122459,688138
13218,2542931,1108610
13421,3232596,1798275
13621,3183967,1749646
13827,1867680,433359
14024,2213079,778758
14224,2415379,981058
14422,2116154,681833
14626,2860039,1425718
14826,2969376,1535055
15027,2761800,1327479
15234,2763891,1329570
15425,2904932,1470611
15624,3142404,1708083
15826,3865440,2431119
16027,3211292,1776971
16228,3446919,2012598
16435,3751107,2316786
16634,3349916,1915595
16836,3506641,2072320
17047,3347088,1912767
17240,3787556,2353235
17441,2440934,1006613
17645,2998507,1564186
17843,3417052,1982731
18054,1713611,279290
18247,2708907,1274586
18449,1175475,0
18652,1438067,3746
18849,1387657,0
19054,1283918,0
19250,646753,0
19450,1826117,391796
19652,812985,0
19853,1521474,87153
20054,1328262,0
20254,899777,0
20455,369918,0
20655,1344724,0
20856,1615428,181107
21058,621052,0
21259,1717510,283189
21462,1038942,0
21662,810834,0
21864,1045177,0
22065,1125464,0
22267,1330168,0
22417,1265138,0
22618,1481862,47541
22821,2024283,589962
23023,2249897,815576
23221,2245068,810747
23421,2071792,637471
23622,1985542,551221
23823,1448513,14192
24025,1664978,230657
24228,1052321,0
24428,1140903,0
24631,1169090,0
24833,1356279,0
25047,1173536,0
25234,1889253,454932
25436,1401498,0
25637,1772593,338272
25837,1498846,64525
26049,742044,0
26242,957117,0
26448,823032,0
26643,2367830,933509
26839,2041695,607374
27040,1634680,200359
27240,1422511,0
27448,1021507,0
27650,1434006,0
27850,1047465,0
28054,1042498,0
28253,2006707,572386
28452,2636941,1202620
28656,2865191,1430870
28857,2254072,819751
29058,2096066,661745
29259,2997473,1563152
29459,2692918,1258597
29663,2690302,1255981
29857,2955418,1521097
30058,2888550,1454229
30259,4308437,2874116
30463,3850616,2416295
30664,3311154,1876833
30866,2360679,926358
31066,4046655,2612334
31266,3373774,1939453
31466,2939533,1505212
31667,2624727,1190406
31869,1961572,527251
32071,1697694,263373
32274,1015520,0
32488,245483,0
32679,872444,0
32886,765499,0
33087,827414,0
33287,939988,0
33481,928730,0
33683,602605,0
33887,926364,0
34088,1137908,0
34298,784188,0
34507,562193,0
34693,2171711,737390
34891,1095957,0
35094,2120275,685954
35244,2484390,1050069
35443,2521719,1087398
35644,2403531,969210
35847,1442958,8637
36046,1057273,0
36248,321321,0
36451,193954,0
36652,236974,0
36853,95804,0
37066,112860,0
37273,63576,0
37472,210919,0
37663,304000,0
37863,405264,0
38071,187201,0
38276,187657,0
38475,106920,0
38681,80342,0
38877,173340,0
39080,137700,0
39281,166859,0
39491,61834,0
39684,184680,0
39876,1008097,0
40089,1105461,0
40284,1721102,286781
40473,1658360,224039
40683,2345055,910734
40881,2392026,957705
41082,1972405,538084
41284,2622049,1187728
41478,2123961,689640
41679,1332867,0
41880,1528359,94038
42081,3127751,1693430
42287,1597708,163387
42489,2081091,646770
42690,1944065,509744
42890,2249355,815034
43093,1882214,447893
43292,1344953,0
43497,1537636,103315
43703,730745,0
43897,1845354,411033
44094,1358817,0
44295,723767,0
44497,1661433,227112
44699,955963,0
44902,621999,0
45103,1336822,0
45318,487446,0
45508,1323175,0
45707,1211197,0
45909,1330604,0
46108,2029464,595143
46313,2005269,570948
46507,2395381,961060
46707,2069594,635273
46912,1791846,357525
47112,2370745,936424
47323,2649511,1215190
47467,4535871,3101550
47670,1006700,0
47868,493713,0
48085,70761,0
48280,240159,0
48488,178200,0
48683,210458,0
48893,107709,0
49093,149646,0
49286,317412,0
49489,666517,0
49694,191808,0
49889,365357,0
50098,242642,0
50300,200807,0
50506,109355,0
50701,219174,0
50899,247154,0
51103,140940,0
51295,981982,0
51492,687607,0
51702,798200,0
51901,2289129,854808
52101,1094861,0
52303,698602,0
52506,510755,0
52707,538444,0
52904,1479173,44852
53106,1417847,0
53307,1001197,0
53510,2133293,698972
53709,1512858,78537
53905,1133160,0
54105,2802765,1368444
54308,2401120,966799
54510,3003821,1569500
54708,2544729,1110408
54909,2201646,767325
55110,1676309,241988
55312,1931119,496798
55512,2845018,1410697
55713,1739876,305555
55915,2665114,1230793
56116,2592325,1158004
56316,2366011,931690
56529,2090696,656375
56725,1292094,0
56922,1771954,337633
57124,1734633,300312
57340,1059957,0
57530,1830362,396041
57726,2349085,914764
57928,1428837,0
58132,1410549,0
58327,1610168,175847
58528,1413405,0
58729,1746735,312414
58930,1354270,0
59132,1226691,0
59333,2020810,586489
59535,1369325,0
59735,1488929,54608
59936,2016645,582324
60088,2096262,661941
60291,1187087,0
60492,1122671,0
60696,1541873,107552
60897,1304924,0
61098,335370,0
61299,607392,0
61500,1174283,0
61703,452644,0
61904,1176944,0
62105,611280,0
62306,993047,0
62507,1224020,0
62709,473389,0
62912,2109521,675200
63115,1925291,490970
63317,1280878,0
