Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
99,1104679,350327
269,1571778,817426
471,1384901,630549
685,973281,218929
882,968744,214392
1087,988958,234606
1280,1097773,343421
1487,987216,232864
1689,1007247,252895
1888,1014705,260353
2031,1131483,377131
2232,1101935,347583
2439,1051414,297062
2643,968056,213704
2845,1006839,252487
3035,1578085,823733
3234,1729458,975106
3448,962831,208479
3648,973281,218929
3850,981991,227639
4051,989829,235477
4248,1082484,328132
4451,990700,236348
4647,1038258,283906
4855,991571,237219
5047,1115310,360958
5249,1053817,299465
5457,991571,237219
5658,975023,220671
5850,1259528,505176
6058,786191,31839
6263,980249,225897
6463,1051529,297177
6665,990700,236348
6861,1041498,287146
7065,1069038,314686
7269,1007247,252895
7470,992442,238090
7667,1030158,275806
7867,1057639,303287
8070,1029841,275489
8274,1025864,271512
8476,1348047,593695
8672,1025298,270946
8878,987216,232864
9071,1175814,421462
9275,1114974,360622
9483,834907,80555
9681,1021119,266767
9889,997667,243315
10089,1006839,252487
10281,997788,243436
10481,1079007,324655
10690,995054,240702
10888,1060938,306586
11089,1015821,261469
11292,1073898,319546
11490,1067418,313066
11695,1018053,263701
11894,1005858,251506
12094,1056078,301726
12301,1005778,251426
12497,1183074,428722
12700,1055312,300960
12902,1019169,264817
13109,1011602,257250
13304,1073898,319546
13508,1075518,321166
13700,1783368,1029016
13906,1046358,292006
14115,1037023,282671
14259,1080378,326026
14464,1050487,296135
14660,1101596,347244
14867,991054,236702
15069,1028096,273744
15267,1060938,306586
15473,1008118,253766
15668,1069038,314686
15872,1005778,251426
16075,1006894,252542
16274,1046358,292006
16477,1043718,289366
16678,1016937,262585
16881,1025864,271512
17085,1014214,259862
17279,1018818,264466
17481,1051218,296866
17682,1057698,303346
17890,1008010,253658
18084,1057698,303346
18280,1203714,449362
18489,1019169,264817
18693,1025864,271512
18892,1032980,278628
19097,986345,231993
19298,991571,237219
19500,957685,203333
19702,988087,233735
19899,1039255,284903
20100,1083618,329266
20302,1031239,276887
20507,978507,224155
20707,1010242,255890
20899,1754687,1000335
21110,979378,225026
21311,997667,243315
21506,1105608,351256
21715,989040,234688
21918,1010731,256379
22107,1816625,1062273
22319,333403,0
22521,981120,226768
22721,1038406,284054
22928,993312,238960
23130,1010731,256379
23329,1017698,263346
23530,987216,232864
23732,995925,241573
23932,1066687,312335
24132,1036796,282444
24332,1015578,261226
24538,1012826,258474
24689,1062558,308206
24893,1002022,247670
25090,1070658,316306
25293,1050413,296061
25494,1103058,348706
25693,1051218,296866
25899,1000280,245928
26097,1066517,312165
26299,1019458,265106
26504,997667,243315
26702,1008010,253658
26899,1069106,314754
27108,1041486,287134
27304,1057698,303346
27507,1067418,313066
27710,1016937,262585
27906,1115310,360958
28111,1083618,329266
28317,1033374,279022
28517,1030980,276628
28717,1014705,260353
28919,1050513,296161
29117,1036638,282286
29317,1051218,296866
29520,1020285,265933
29719,1033398,279046
29920,1048008,293656
30124,1051218,296866
30323,1047978,293626
30529,1003547,249195
30733,1030328,275976
30922,1499603,745251
31134,736818,0
31338,986345,231993
31532,1044738,290386
31738,1000280,245928
31939,979378,225026
32136,1041498,287146
32341,993312,238960
32538,1110469,356117
32741,1070658,316306
32948,1002022,247670
33143,1062558,308206
33350,1016937,262585
33548,1078758,324406
33753,993312,238960
33954,1062688,308336
34151,1023678,269326
34355,989040,234688
34505,1099818,345466
34707,1041498,287146
34914,996796,242444
35109,1136462,382110
35316,1001151,246799
35518,994183,239831
35713,1034985,280633
35909,1138050,383698
36108,1420405,666053
36320,757693,3341
36521,1014705,260353
36718,1062558,308206
36921,1053117,298765
37122,1002618,248266
37328,997667,243315
37528,1011602,257250
37731,1000280,245928
37932,988087,233735
38134,995054,240702
38329,1094958,340606
38527,1180731,426379
38734,1086858,332506
38938,977636,223284
39136,1057698,303346
39341,1006376,252024
39539,1040370,286018
39741,1081998,327646
39948,976765,222413
40146,1060938,306586
40350,1000117,245765
40554,1006077,251725
40754,1068636,314284
40951,1085238,330886
41157,994183,239831
41360,1005505,251153
41559,1022053,267701
41757,1041498,287146
41963,992442,238090
42154,1305109,550757
42361,989829,235477
42564,945355,191003
42765,1031778,277426
42962,1042350,287998
43164,1036638,282286
43369,1021401,267049
43561,1306875,552523
43774,976765,222413
43977,1058224,303872
44177,998538,244186
44380,989829,235477
44574,1046358,292006
44779,1018276,263924
44933,995925,241573
45132,1040370,286018
45331,1004662,250310
45537,988958,234606
45731,1017228,262876
45939,1003763,249411
46140,994183,239831
46337,1175814,421462
46543,988958,234606
46744,1017003,262651
46938,1146772,392420
47144,1022516,268164
47346,1059340,304988
47550,1028096,273744
47752,1006894,252542
47950,997667,243315
48153,991571,237219
48354,1020285,265933
48554,1054458,300106
48757,1034327,279975
48961,960297,205945
49160,1020067,265715
49366,988087,233735
49561,998538,244186
49760,1092040,337688
49962,1028538,274186
50169,1016937,262585
50371,1033675,279323
50569,1023118,268766
50772,1014214,259862
50971,1034791,280439
51175,1047066,292714
51371,1065798,311446
51577,1028096,273744
51774,1099818,345466
51978,1064178,309826
52180,994183,239831
52383,1048499,294147
52582,1057698,303346
52785,1054877,300525
52985,1495583,741231
53179,1748379,994027
53390,1064178,309826
53591,1044834,290482
53793,1022516,268164
53995,1101109,346757
54202,995054,240702
54350,1052645,298293
54557,1011602,257250
54758,998620,244268
54952,1022053,267701
55154,1055455,301103
55356,1045196,290844
55559,1006921,252569
55758,1006894,252542
55959,1063551,309199
56163,1023197,268845
56362,1038258,283906
56559,1078758,324406
56763,1047978,293626
56960,1084395,330043
57164,1044454,290102
