Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
79,1117341,210855
238,1628543,722057
440,1260226,353740
644,1113063,206577
844,1149192,242706
1045,1062558,156072
1251,1009126,102640
1449,1088478,181992
1649,1036638,130152
1852,1052838,146352
2055,1038274,131788
2258,995054,88568
2451,1049994,143508
2661,1007108,100622
2849,1612420,705934
3051,1311800,405314
3248,1650263,743777
3456,1071056,164570
3663,966698,60212
3857,1149192,242706
4059,1105629,199143
4268,987216,80730
4464,1046358,139872
4672,976765,70279
4874,990700,84214
5066,1105629,199143
5270,979378,72892
5476,986345,79859
5671,1006245,99759
5870,1012338,105852
6079,999409,92923
6280,971540,65054
6474,1054458,147972
6677,1063064,156578
6869,1319490,413004
7080,985474,78988
7278,1067195,160709
7486,987216,80730
7683,1101438,194952
7876,1496091,589605
8085,746697,0
8278,1704744,798258
8491,968927,62441
8690,1035907,129421
8889,1039878,133392
9090,1090098,183612
9295,1035907,129421
9499,993312,86826
9698,1054877,148391
9896,1046358,139872
10095,1049994,143508
10303,1064319,157833
10506,998538,92052
10706,997667,91181
10905,1039255,132769
11109,1035907,129421
11312,990700,84214
11453,1813784,907298
11662,1012472,105986
11858,1064742,158256
12058,1109240,202754
12263,1012474,105988
12461,1046172,139686
12665,1057698,151212
12871,994183,87697
13073,1029103,122617
13274,1008989,102503
13474,1041486,135000
13671,1025298,118812
13876,1035907,129421
14080,1020285,113799
14280,1008118,101632
14473,1123932,217446
14681,994252,87766
14879,1065798,159312
15082,1064935,158449
15283,1056078,149592
15482,1103209,196723
15689,1008010,101524
15891,1024665,118179
16085,1139076,232590
16292,1070382,163896
16495,1045304,138818
16700,1024691,118205
16887,923729,17243
17101,1023905,117419
17306,1261457,354971
17496,1072278,165792
17700,1005778,99292
17899,1070658,164172
18107,1007247,100761
18305,1025864,119378
18508,1032695,126209
18703,1038527,132041
18907,1047978,141492
19105,1114974,208488
19310,1033398,126912
19512,1026980,120494
19711,1093338,186852
19912,1035018,128532
20112,1046172,139686
20320,937654,31168
20516,1056078,149592
20722,1012474,105988
20923,1011358,104872
21122,1050668,144182
21329,1008989,102503
21519,1223413,316927
21728,982345,75859
21930,988087,81601
22135,999409,92923
22288,1001151,94665
22478,1101596,195110
22682,1043118,136632
22887,998538,92052
23085,1015821,109335
23286,1098198,191712
23482,1223413,316927
23692,1000280,93794
23895,1030328,123842
24096,1005505,99019
24294,1063804,157318
24494,1094958,188472
24699,986345,79859
24896,1057698,151212
25100,1002430,95944
25301,986345,79859
25506,942879,36393
25700,1060938,154452
25907,1022516,116030
26110,1061572,155086
26306,1051218,144732
26510,1031443,124957
26712,1042602,136116
26920,1007247,100761
27116,1001505,95019
27313,1041498,135012
27516,1060938,154452
27721,997667,91181
27922,1022529,116043
28125,1006113,99627
28324,986322,79836
28529,1002022,95536
28724,1069106,162620
28926,1046358,139872
29128,1035018,128532
29326,1115310,208824
29536,1037349,130863
29734,1042602,136116
29936,1032559,126073
30138,1072278,165792
30340,995925,89439
30541,1002811,96325
30741,1059318,152832
30940,1059318,152832
