Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
122,999763,9644
280,1377723,387604
480,1285794,295675
686,1158931,168812
886,1081998,91879
1081,1292360,302241
1240,1001315,11196
1441,996796,6677
1642,976765,0
1841,1027084,36965
2042,986214,0
2238,1144352,154233
2442,1079007,88888
2649,1002892,12773
2849,967185,0
3040,1477170,487051
3238,1342520,352401
3438,739262,0
3655,992442,2323
3855,978507,0
4050,1043118,52999
4256,1061130,71011
4446,1364953,374834
4652,1044738,54619
4851,1082484,92365
5060,988958,0
5263,976765,0
5461,1002892,12773
5654,1121634,131515
5861,967185,0
6061,1025864,35745
6264,1057698,67579
6468,1017698,27579
6663,1046358,56239
6869,995054,4935
7065,1054458,64339
7270,1011602,21483
7473,1032559,42440
7675,1002375,12256
7879,1014214,24095
8072,1083618,93499
8275,1031778,41659
8478,1031443,41324
8681,1008989,18870
8881,1038139,48020
9082,1083618,93499
9282,1059318,69199
9483,1069038,78919
9684,1035018,44899
9883,1124990,134871
10088,1067195,77076
10289,1070658,80539
10492,1005402,15283
10692,1020285,30166
10892,1046358,56239
11103,994183,4064
11289,1330044,339925
11501,1002022,11903
11700,1035018,44899
11901,1004268,14149
12103,1036638,46519
12306,1018053,27934
12511,987216,0
12707,1080378,90259
12906,1151183,161064
13058,1044738,54619
13259,1028538,38419
13461,1044738,54619
13662,1065798,75679
13869,1062558,72439
14065,1059318,69199
14269,1075518,85399
14467,1060938,70819
14669,1038258,48139
14871,1025864,35745
15074,1036638,46519
15280,1083068,92949
15480,1056112,65993
15675,1062558,72439
15887,1001151,11032
16084,1013343,23224
16280,1083618,93499
16483,1069038,78919
16690,1005505,15386
16878,1295135,305016
17081,1120590,130471
17290,985474,0
17490,1039878,49759
17689,1047978,57859
17888,1105629,115510
18096,1033675,43556
18299,1009860,19741
18494,1043118,52999
18701,1031443,41324
18899,1073898,83779
19103,1021401,31282
19300,1060380,70261
19508,1014165,24046
19709,1030328,40209
19905,1062558,72439
20112,989829,0
20313,1041486,51367
20513,1000280,10161
20709,1460446,470327
20907,1100155,110036
21115,858395,0
21314,1078758,88639
