Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
110,1011764,140704
277,1590699,719639
476,1653771,782711
686,1102671,231611
893,977636,106576
1094,999409,128349
1294,995925,124865
1495,982861,111801
1701,1015085,144025
1901,988087,117027
2099,1045451,174391
2239,1151183,280123
2450,1002022,130962
2651,968056,96996
2841,1200431,329371
3043,1521320,650260
3242,2013282,1142222
3454,980249,109189
3654,989829,118769
3850,1035018,163958
4050,1027060,156000
4255,972411,101351
4457,1044935,173875
4656,1028895,157835
4857,1011339,140279
5053,1057226,186166
5263,982861,111801
5458,1039878,168818
5668,995054,123994
5870,1009561,138501
6064,1043118,172058
6262,1056078,185018
6463,1041498,170438
6667,1021050,149990
6864,1044261,173201
7065,954184,83124
7267,1042350,171290
7476,1003547,132487
7675,1012472,141412
7880,1032503,161443
8083,1003763,132703
8275,1049598,178538
8471,1363640,492580
8684,1002892,131832
8885,982861,111801
9089,1040370,169310
9289,1041775,170715
9490,1038428,167368
9687,1096578,225518
9891,1028096,157036
10094,1022516,151456
10294,1020965,149905
10492,1060938,189878
10692,1034705,163645
10897,1022516,151456
11092,1202020,330960
11301,861498,0
11498,1025328,154268
11700,1056078,185018
11905,1017698,146638
12105,779275,0
12307,1002022,130962
12503,1047978,176918
12702,1164315,293255
12914,988087,117027
13114,986345,115285
13314,1024494,153434
13517,983732,112672
13717,1039409,168349
13919,1004634,133574
14067,1085238,214178
14273,1002022,130962
14473,1008118,137058
14668,1043118,172058
14872,1039255,168195
15075,1062558,191498
15274,1022516,151456
15473,1002618,131558
15674,1039908,168848
15876,1078758,207698
16081,1020069,149009
16282,1015821,144761
16483,1068776,197716
16684,1011358,140298
16881,1110469,239409
17090,992442,121382
17288,1026980,155920
17485,1098369,227309
17693,1015085,144025
17895,982861,111801
18090,1007478,136418
18295,1000280,129220
18495,1008010,136950
18694,1046358,175298
18896,1075518,204458
19096,1065798,194738
19303,1051218,180158
19505,1133104,262044
19707,765531,0
19897,1881788,1010728
20103,442161,0
20307,976151,105091
20506,1030328,159268
20710,1035018,163958
20908,1047978,176918
21109,1075518,204458
21312,1085238,214178
21517,1025864,154804
21716,1028885,157825
21916,1040520,169460
22121,1048182,177122
22319,1059318,188258
22518,1076751,205691
22724,1020285,149225
22923,1036638,165578
23123,1138029,266969
23330,1017998,146938
23526,1086858,215798
23728,1004268,133208
23933,1052838,181778
24130,1081998,210938
24335,1037192,166132
24535,1060938,189878
24742,1002892,131832
24937,1003763,132703
25137,1062558,191498
25341,1022516,151456
25490,1105418,234358
25696,1023794,152734
25895,1059318,188258
26096,1018053,146993
26301,1024748,153688
26500,1035907,164847
26697,1099685,228625
26901,1060938,189878
27101,1107918,236858
27300,1151612,280552
27510,1026980,155920
27712,966394,95334
27908,1054458,183398
28116,1002892,131832
28311,1057698,186638
28515,1040438,169378
28719,1052838,181778
28923,1000280,129220
29122,1027278,156218
29316,1067418,196358
29520,1109728,238668
29722,1077138,206078
29928,1012472,141412
30126,1025864,154804
30328,1046239,175179
30535,998538,127478
30736,1061572,190512
30930,1110469,239409
31137,1008010,136950
31339,1023100,152040
31536,1080378,209318
31744,990700,119640
31939,1004238,133178
32141,1088478,217418
32340,1085238,214178
32542,1039878,168818
32748,1001151,130091
32946,1012474,141414
33147,1036638,165578
33346,1072278,201218
33545,1156453,285393
33754,1045950,174890
33953,1070658,199598
34154,1082961,211901
34357,1010840,139780
34561,946363,75303
34764,981991,110931
34965,991571,120511
35165,1021401,150341
35366,996661,125601
35569,1008502,137442
35716,1073898,202838
35920,998538,127478
36120,1019866,148806
36319,1039543,168483
36521,1038139,167079
36727,1023632,152572
36928,1022923,151863
37127,1021151,150091
37332,998538,127478
37531,1002022,130962
37733,984603,113543
37927,1069038,197978
38131,1070658,199598
38335,1015821,144761
38540,1012472,141412
38732,1129831,258771
38943,994183,123123
39136,1002648,131588
39340,1035018,163958
39538,1093951,222891
39741,1039878,168818
39945,1011358,140298
40150,1025864,154804
40345,1120707,249647
40550,1045762,174702
40748,1062558,191498
40950,1072278,201218
41154,1022516,151456
41356,1043045,171985
41559,1047381,176321
41757,1038206,167146
41957,1021659,150599
42163,990700,119640
42364,1010024,138964
42560,1030158,159098
42758,1105629,234569
42963,1069038,197978
43166,1059318,188258
43364,1084395,213335
43572,1020311,149251
43768,1059318,188258
43970,1082484,211424
44175,1001151,130091
44377,1019177,148117
44581,995054,123994
44782,983732,112672
44978,1024403,153343
45178,1039878,168818
45380,1060938,189878
45585,1023708,152648
45787,1011470,140410
45987,978507,107447
46138,1024133,153073
46342,1032559,161499
46536,1135997,264937
46739,1064178,193118
46941,1033398,162338
47147,985474,114414
47349,1020311,149251
47544,1070658,199598
47750,1025864,154804
47947,1065798,194738
48148,1030158,159098
48346,1154032,282972
48555,1035907,164847
48756,1028096,157036
48948,1527627,656567
49162,503317,0
49350,1981746,1110686
49554,1252962,381902
49765,993312,122252
49965,991571,120511
50168,984603,113543
50370,1012256,141196
50562,1115310,244250
50771,1009860,138800
50970,1037023,165963
51175,1015085,144025
51375,1013343,142283
51580,960297,89237
51775,1093338,222278
51976,1083618,212558
52183,1000280,129220
52385,991571,120511
52585,1028899,157839
52777,1059550,188490
52984,1048697,177637
53189,1045123,174063
53388,1033112,162052
53589,986345,115285
53794,999409,128349
53995,995925,124865
54199,1009860,138800
54395,1101438,230378
54599,1037096,166036
54798,1098198,227138
55000,1064178,193118
55202,1047978,176918
55405,1021401,150341
55605,1096720,225660
55811,1008989,137929
56007,1077138,206078
56209,1075518,204458
56365,1030328,159268
56567,1012472,141412
56768,1053761,182701
56971,1032559,161499
57169,1001151,130091
57367,1080378,209318
57574,983732,112672
57778,1041486,170426
57971,1070658,199598
58174,1057698,186638
58378,1031443,160383
58576,1070499,199439
58775,1060938,189878
58978,1071017,199957
59186,1002022,130962
59385,996796,125736
59578,1479803,608743
59789,1592102,721042
59989,1642978,771918
,,
