Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
69,1036132,299759
236,1742072,1005699
442,1154775,418402
647,979378,243005
843,1111152,374779
1045,1088478,352105
1248,1063029,326656
1452,976765,240392
1655,987216,250843
1850,1060938,324565
2054,1111152,374779
2256,1023532,287159
2455,1032109,295736
2662,1025864,289491
2857,1072278,335905
3057,1103209,366836
3254,1855602,1119229
3452,1168445,432072
3654,1112747,376374
3856,1038875,302502
4057,1035907,299534
4258,1025864,289491
4461,1060907,324534
4661,1070119,333746
4862,1091687,355314
5065,1060907,324534
5264,1047802,311429
5469,1026980,290607
5668,1035907,299534
5869,1012474,276101
6071,1076951,340578
6272,1140901,404528
6473,1090098,353725
6675,1034411,298038
6876,1010731,274358
7078,1044738,308365
7294,966640,230267
7490,1059318,322945
7693,1070658,334285
7890,1111186,374813
8100,1018053,281680
8301,981991,245618
8491,1395176,658803
8695,1103209,366836
8901,1057698,321325
9096,1359642,623269
9306,799410,63037
9507,822387,86014
9710,1002892,266519
9859,1054877,318504
10059,1091718,355345
10264,1013343,276970
10463,1035907,299534
10668,1022590,286217
10864,1069038,332665
11065,1057698,321325
11273,1018053,281680
11475,996796,260423
11677,1014214,277841
11877,981120,244747
12073,1054034,317661
12279,1008118,271745
12481,996796,260423
12681,1068731,332358
12883,988087,251714
13075,1098369,361996
13284,1047978,311605
13485,1007247,270874
13690,986345,249972
13892,1059693,323320
14093,994183,257810
14287,1124990,388617
14495,844815,108442
14693,1065798,329425
14896,1026980,290607
15095,1085723,349350
15299,1033398,297025
15506,1002022,265649
15703,1099312,362939
15903,1048008,311635
16108,996796,260423
16313,1004634,268261
16513,1008118,271745
16713,993312,256939
16914,1021401,285028
17118,1024748,288375
17316,1069559,333186
17522,995408,259035
17722,983732,247359
17917,1020438,284065
18123,1048221,311848
18331,999409,263036
18523,1061572,325199
18722,1023678,287305
18924,1065798,329425
19127,1069038,332665
19276,1098198,361825
19478,1072179,335806
19684,981991,245618
19883,1031443,295070
20083,1025298,288925
20289,1034791,298418
20491,938524,202151
20692,1002022,265649
20892,948975,212602
21089,1190581,454208
21289,1030158,293785
21494,1040370,303997
21693,1104678,368305
21896,1077138,340765
22096,1057698,321325
22296,1064178,327805
22501,1051218,314845
22702,1042427,306054
22902,1052838,316465
23102,1062558,326185
23301,1093528,357155
23506,1038258,301885
23711,1000280,263907
23912,1004634,268261
24113,986345,249972
24315,993312,256939
24515,980249,243876
24716,1010468,274095
24922,1001151,264778
25122,1016827,280454
25326,995054,258681
25523,1039255,302882
25725,1011602,275229
25925,1007389,271016
26124,1047978,311605
26331,1042602,306229
26532,995054,258681
26734,987216,250843
26936,1014705,278332
27143,1035116,298743
27342,995054,258681
27543,1002022,265649
27747,1017698,281325
27946,1018569,282196
28146,1056078,319705
28344,996796,260423
28545,1038258,301885
28744,1064178,327805
28946,1052838,316465
29149,1056078,319705
29354,996796,260423
29503,1067418,331045
29706,1031443,295070
29910,1015085,278712
30108,1037023,300650
30307,1065798,329425
30514,987216,250843
30716,1029829,293456
30909,1103507,367134
31113,1047978,311605
31317,1035907,299534
31517,1010748,274375
31720,1078662,342289
31925,1020311,283938
32127,1026980,290607
32316,1505198,768825
32529,684125,0
32724,1093528,357155
32932,986345,249972
33131,1021401,285028
33330,1090098,353725
33532,1024748,288375
33731,1030158,293785
33933,1056078,319705
34133,1056078,319705
34334,1069038,332665
34541,1016937,280564
34737,1083618,347245
34939,1038258,301885
35141,1067195,330822
35338,1095948,359575
35543,1038258,301885
35743,1069106,332733
35945,1041498,305125
36152,1002892,266519
36347,1065798,329425
36555,1033211,296838
36759,1020311,283938
36955,1005505,269132
37154,986809,250436
37357,986448,250075
37562,1022053,285680
37763,998538,262165
37960,1083618,347245
38165,1051070,314697
38365,1022792,286419
38571,1010731,274358
38762,1147899,411526
38964,1069327,332954
39174,993312,256939
39376,1032003,295630
39569,1082235,345862
39772,1076751,340378
39928,1052645,316272
40130,1013425,277052
40329,1044834,308461
40531,1052838,316465
40733,1053934,317561
40937,1002022,265649
41131,1499603,763230
41327,1710536,974163
41541,1023905,287532
41741,1002892,266519
41936,1030158,293785
42141,1039354,302981
42343,1073496,337123
42539,1046786,310413
42743,1006037,269664
42944,1070134,333761
43151,938524,202151
43346,1057698,321325
43554,997667,261294
43752,1028096,291723
43955,1026980,290607
44155,1001151,264778
44359,1033100,296727
44561,1005505,269132
44762,988087,251714
44961,1012198,275825
45161,1047769,311396
45366,1023632,287259
45567,1007247,270874
45769,1009860,273487
45971,970669,234296
46168,1073898,337525
46373,1066036,329663
46574,1022923,286550
46770,1072928,336555
46977,1032559,296186
47175,993312,256939
47380,1015085,278712
47582,1000280,263907
47783,1033229,296856
47979,1073898,337525
48183,966640,230267
48384,1072928,336555
48582,1069038,332665
48782,1377723,641350
48980,1144616,408243
49189,997967,261594
49392,1011955,275582
49589,1062558,326185
49796,994183,257810
49994,1004634,268261
50195,1016753,280380
50394,985474,249101
50595,990700,254327
50801,984603,248230
50946,1141932,405559
51151,1045557,309184
51352,887220,150847
51553,963701,227328
51753,1004634,268261
51947,1078952,342579
52158,987216,250843
52354,1005778,269405
52560,974152,237779
52761,977636,241263
52961,993312,256939
53156,1072928,336555
53364,990700,254327
53565,1028826,292453
53764,994052,257679
53958,1141333,404960
54170,992442,256069
54369,988958,252585
54571,974152,237779
54763,1079007,342634
54973,1043718,307345
55171,1073898,337525
55374,1008989,272616
55576,1019169,282796
55773,1031778,295405
55982,1030137,293764
56181,1012472,276099
56378,1002648,266275
56581,1001315,264942
56780,1054891,318518
56983,1049484,313111
57191,981991,245618
57391,1027278,290905
57588,999083,262710
57791,998538,262165
57987,1035018,298645
58188,1052838,316465
58391,1064178,327805
58590,1071017,334644
58796,989829,253456
58999,994183,257810
59193,1093338,356965
59398,1013589,277216
59593,1459707,723334
59799,1684874,948501
60003,1871147,1134774
,,
