Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
79,1031358,385
236,1748379,717406
437,1388869,357896
638,1212267,181294
852,1000280,0
1047,1062558,31585
1255,1008010,0
1456,1031778,805
1660,1041412,10439
1859,1001151,0
2058,1016564,0
2264,981120,0
2459,1044384,13411
2656,1170882,139909
2854,1051114,20141
3056,669917,0
3252,1704229,673256
3461,977360,0
3669,1007855,0
3869,1165473,134500
4075,981991,0
4274,985474,0
4475,967185,0
4676,993312,0
4876,984603,0
5071,1129831,98858
5274,1031778,805
5482,983732,0
5681,1021401,0
5878,1010718,0
6080,1039878,8905
6282,1041498,10525
6486,985474,0
6687,996796,0
6890,1025864,0
7088,1045913,14940
7293,997667,0
7500,1013343,0
7697,1028096,0
7902,1000280,0
8094,1065798,34825
8295,1057698,26725
8444,1590699,559726
8651,1010242,0
8852,1070658,39685
9051,1023678,0
9254,1057698,26725
9458,1031443,470
9655,1083618,52645
9859,1053690,22717
10056,1067418,36445
10266,1005778,0
10460,1099685,68712
10660,1054458,23485
10861,1023708,0
11067,1024748,0
11267,1015420,0
11465,1010718,0
11668,1050737,19764
11871,1029212,0
12075,1086402,55429
12267,1190581,159608
12479,1019242,0
12679,1022053,0
12879,1057902,26929
13071,1315083,284110
13275,838135,0
13479,1046358,15385
13684,1043718,12745
13883,1101438,70465
14091,1008989,0
14289,1037023,6050
14487,1036638,5665
14688,1056078,25105
14892,1046641,15668
15096,1012472,0
15292,1081998,51025
15497,1039878,8905
15701,995054,0
15898,1021119,0
16103,996796,0
16297,1122619,91646
16501,1039878,8905
16706,998538,0
16903,1064178,33205
17111,1010122,0
17305,1099818,68845
17513,1007247,0
17709,1059318,28345
17914,1037023,6050
18110,1054458,23485
18305,1634850,603877
18517,707259,0
18715,1031778,805
18910,1479803,448830
19120,1106863,75890
19325,476865,0
19517,1139076,108103
19676,1007765,0
19876,1075518,44545
20081,1004634,0
20279,1018053,0
20479,1026276,0
20684,1000280,0
20883,1020438,0
21086,1003464,0
21292,1032559,1586
21486,1086858,55885
21689,1088478,57505
21888,1120878,89905
22091,1051218,20245
22297,996796,0
22497,1041532,10559
22698,999409,0
22895,1041498,10525
23098,1052838,21865
23299,1102819,71846
23509,990700,0
23706,1057698,26725
23905,1067418,36445
24112,993312,0
24313,999409,0
24505,1122570,91597
24711,1033001,2028
24915,1017698,0
25116,1500138,469165
25317,389556,0
25517,988958,0
25720,1000280,0
25919,1026980,0
26119,1067418,36445
26319,1059318,28345
26525,1008996,0
26727,1005505,0
26924,1070658,39685
27127,1040370,9397
27329,1005888,0
27525,1110469,79496
27735,988958,0
27935,1009860,0
28131,1088218,57245
28337,981120,0
28537,1027278,0
28733,1086268,55295
28942,1006376,0
29135,1066906,35933
29345,1022630,0
29492,1023678,0
29692,1088478,57505
29896,1056078,25105
30094,1083618,52645
30295,1022058,0
30496,1047978,17005
30698,1072494,41521
30900,1080378,49405
31099,1062558,31585
31307,1000280,0
31503,1020438,0
31707,1028004,0
31908,1026013,0
32101,1912367,881394
32316,996851,0
32516,1017698,0
32714,1078758,47785
32918,1043718,12745
33115,1018818,0
33316,988068,0
33514,1055406,24433
33721,1046358,15385
33921,1085238,54265
34127,1008989,0
34329,998452,0
34525,1088478,57505
34729,1039963,8990
34927,1044834,13861
35130,1090098,59125
35337,973281,0
35535,1031443,470
35738,1029458,0
35942,995925,0
36138,1075994,45021
36342,987652,0
36545,999409,0
36749,1011602,0
36942,1051218,20245
37144,1039878,8905
37350,988958,0
37549,1048182,17209
37753,1000280,0
37955,992442,0
38155,999409,0
38356,1014896,0
38554,1067418,36445
38751,1069106,38133
38953,1105405,74432
39162,1066771,35798
39364,632661,0
39565,1014456,0
39767,1002892,0
39916,1137078,106105
40121,993312,0
40315,1072278,41305
40519,1038258,7285
40723,1049484,18511
40925,1057109,26136
41126,1008118,0
41326,1012119,0
41525,1077138,46165
41727,1033569,2596
41932,993312,0
42128,1077138,46165
42329,1020438,0
42538,1018053,0
42731,1103507,72534
42932,1064178,33205
43134,1064178,33205
43337,1078758,47785
43543,1021182,0
43741,1026980,0
43945,1022923,0
44147,1014705,0
44352,957793,0
44547,1093338,62365
44746,1072278,41305
44953,1057109,26136
45148,1038258,7285
45350,1086306,55333
45552,1078508,47535
45749,1225535,194562
45959,1008010,0
46164,981991,0
46356,1151612,120639
46562,1036196,5223
46760,1018848,0
46960,1059550,28577
47167,1028096,0
47369,1047978,17005
47567,1112778,81805
47771,1059318,28345
47977,1032559,1586
48171,1116018,85045
48380,985610,0
48581,1008118,0
48782,982861,0
48976,1088688,57715
49184,1007247,0
49386,978507,0
49581,1026918,0
49730,1097773,66800
49935,1098198,67225
50138,1000280,0
50345,989040,0
50543,1002375,0
50739,1051218,20245
50942,1089916,58943
51149,1000199,0
51345,1070658,39685
51545,1056078,25105
51746,1090129,59156
51953,1018053,0
52156,991571,0
52354,1014705,0
52558,1005505,0
52759,1039255,8282
52960,1041775,10802
53160,1024927,0
53358,1051218,20245
