Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
55,760050,0
222,1835298,971836
422,1740690,877228
623,1421822,558360
827,1698558,835096
1038,1143470,280008
1232,1544348,680886
1436,1254634,391172
1642,1258404,394942
1845,955326,91864
2040,1224701,361239
2245,1260595,397133
2448,1216693,353231
2643,1369564,506102
2842,1398048,534586
3041,1974022,1110560
3243,2503260,1639798
3441,1610578,747116
3651,1305336,441874
3850,1705335,841873
4052,1415836,552374
4251,1253819,390357
4458,1357567,494105
4660,1253547,390085
4858,1115443,251981
5063,1229702,366240
5259,1271182,407720
5465,1175640,312178
5663,1109904,246442
5869,1245479,382017
6072,1311314,447852
6268,1376326,512864
6477,1342869,479407
6678,1183614,320152
6877,1375996,512534
7077,1452682,589220
7280,1725586,862124
7475,1501243,637781
7674,1371889,508427
7876,1141347,277885
8074,1385396,521934
8276,1028011,164549
8475,1531560,668098
8689,1153513,290051
8885,1347527,484065
9090,1356471,493009
9288,1581676,718214
9487,1768835,905373
9690,1258589,395127
9844,954871,91409
10045,1166584,303122
10245,1529159,665697
10451,1306447,442985
10654,1216249,352787
10852,1729530,866068
11055,1225748,362286
11250,1392629,529167
11450,790473,0
11649,760088,0
11851,1349502,486040
12060,1207224,343762
12259,1382356,518894
12466,1426937,563475
12666,1422547,559085
12868,1152811,289349
13071,1356778,493316
13268,1241657,378195
13471,1405786,542324
13676,1234783,371321
13871,1255877,392415
14074,1357546,494084
14279,1423180,559718
14485,1547589,684127
14677,939528,76066
14885,1287964,424502
15082,1462456,598994
15278,1981998,1118536
15488,1182068,318606
15685,1465309,601847
15885,1276624,413162
16089,1283329,419867
16291,1395436,531974
16490,1363066,499604
16688,1502914,639452
16892,1030124,166662
17099,1129997,266535
17295,1365646,502184
17497,1481828,618366
17693,2152714,1289252
17892,896126,32664
18099,925868,62406
18296,1906291,1042829
18496,1298011,434549
18699,1135029,271567
18899,1308569,445107
19100,1393935,530473
19300,1409252,545790
19504,380615,0
19703,1554556,691094
19911,1076886,213424
20113,1405126,541664
20262,1657725,794263
20461,1404658,541196
20659,1442325,578863
20861,1344023,480561
21061,1213148,349686
21264,872189,8727
21463,1872888,1009426
21665,816433,0
21864,1248686,385224
22065,1953400,1089938
22267,1152758,289296
22468,1191431,327969
22670,1729050,865588
22872,1366302,502840
23072,1638414,774952
23279,853145,0
23484,1364176,500714
23689,1276943,413481
23888,1107243,243781
24090,1293608,430146
24285,1501666,638204
24486,1148718,285256
24689,1273540,410078
24894,1429822,566360
25094,1716675,853213
25295,1076055,212593
25489,1301422,437960
25695,1441504,578042
25899,1347582,484120
26105,1246035,382573
26300,1303817,440355
26501,1301207,437745
26704,1380856,517394
26903,1359796,496334
27107,1654718,791256
27313,1251603,388141
27504,1421701,558239
27708,1159981,296519
27905,1339075,475613
28105,1101143,237681
28310,882067,18605
28508,647453,0
28710,1292164,428702
