Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
67,1730085,789747
236,1193582,253244
435,1627160,686822
638,1642574,702236
841,1382296,441958
1050,1318787,378449
1248,1603370,663032
1452,1502667,562329
1644,1653612,713274
1850,1293107,352769
2055,1285435,345097
2249,1534984,594646
2446,1716135,775797
2647,1310808,370470
2855,1298477,358139
3050,2108847,1168509
3249,1928879,988541
3453,1293552,353214
3666,1038030,97692
3855,1447250,506912
4063,1763860,823522
4268,1389947,449609
4462,1445926,505588
4668,1311209,370871
4866,1463862,523524
5070,1247341,307003
5273,1367804,427466
5473,1343173,402835
5666,1042029,101691
5873,1634526,694188
6073,1475656,535318
6276,1125707,185369
6476,1092378,152040
6681,1281162,340824
6879,1279517,339179
7083,1299752,359414
7283,1458623,518285
7480,1557219,616881
7691,1444138,503800
7889,1335186,394848
8087,1109240,168902
8287,1278702,338364
8484,2135458,1195120
8682,1388735,448397
8884,1367505,427167
9084,1551618,611280
9287,1428796,488458
9488,1224437,284099
9690,1426186,485848
9891,1306397,366059
10092,1326695,386357
10244,1384426,444088
10444,1471546,531208
10643,1311587,371249
10845,1376656,436318
11049,1192067,251729
11249,1364255,423917
11449,1379252,438914
11651,1010437,70099
11853,1450586,510248
12056,1354319,413981
12257,655092,0
12459,993970,53632
12660,1098202,157864
12858,1826229,885891
13061,1294154,353816
13260,1317875,377537
13461,1457656,517318
13664,1342579,402241
13865,800734,0
14066,1033326,92988
14267,1134428,194090
14469,1649371,709033
14670,772571,0
14870,1025591,85253
15073,1532939,592601
15274,849854,0
15475,415345,0
15675,1122877,182539
15875,1027340,87002
16077,979051,38713
16279,1823137,882799
16480,1310913,370575
16681,1305211,364873
16883,687204,0
17081,1534080,593742
17283,767549,0
17486,957232,16894
17686,1844695,904357
17888,1122432,182094
18091,1195388,255050
18295,1260255,319917
18507,815644,0
18705,1306765,366427
18900,1379101,438763
19106,1347166,406828
19304,1337807,397469
19508,1178988,238650
19714,1308868,368530
19913,1737524,797186
20117,1188459,248121
20316,1439553,499215
20514,1299621,359283
20716,1073598,133260
20918,1277567,337229
21121,1325669,385331
21326,1118919,178581
21523,1464106,523768
21719,1527123,586785
21930,1072731,132393
22073,1321194,380856
22272,1311959,371621
22478,1689465,749127
22689,1322912,382574
22885,1082338,142000
23090,1137535,197197
23282,1361024,420686
23491,1226128,285790
23690,1218317,277979
23888,1426887,486549
24092,1345264,404926
24292,1338184,397846
24493,1324547,384209
24696,1235735,295397
24903,1227270,286932
25094,1604074,663736
25304,1158927,218589
25509,1533084,592746
25701,1379765,439427
25904,1091058,150720
26107,1292783,352445
26305,1699394,759056
26507,1299587,359249
26711,1269267,328929
26904,1275811,335473
27108,1847667,907329
27314,1179433,239095
27510,925596,0
27717,1409775,469437
27910,988860,48522
28110,1156106,215768
28310,1541167,600829
28512,1059269,118931
28713,832863,0
28914,1016568,76230
29115,1362471,422133
