Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
57,1036156,245123
234,1768718,977685
433,1352336,561303
634,1174317,383284
834,1440177,649144
1034,1429086,638053
1248,1257102,466069
1447,1327185,536152
1647,1337501,546468
1849,1484393,693360
2043,1949722,1158689
2254,1296594,505561
2448,1511991,720958
2647,1601945,810912
2852,1192280,401247
3047,1473696,682663
3245,1869208,1078175
3448,1468488,677455
3658,1440055,649022
3854,1530793,739760
4062,1432408,641375
4255,1451415,660382
4458,1269767,478734
4656,1533675,742642
4866,1093688,302655
5063,1305030,513997
5267,1240717,449684
5470,1371143,580110
5664,1377947,586914
5866,1420243,629210
6067,1376479,585446
6272,1263317,472284
6473,1321104,530071
6675,1133617,342584
6879,1236770,445737
7082,1256801,465768
7276,1408630,617597
7473,1923588,1132555
7674,1190049,399016
7876,1442948,651915
8077,1433244,642211
8277,1284218,493185
8477,1232924,441891
8678,1175226,384193
8880,1135506,344473
9091,1215622,424589
9291,806085,15052
9498,1463148,672115
9695,1659269,868236
9893,1283018,491985
10099,1457705,666672
10296,1103358,312325
10499,1471536,680503
10703,1418027,626994
10904,1059993,268960
11101,1154837,363804
11303,1299614,508581
11505,1590425,799392
11654,1651031,859998
11861,1235807,444774
12060,1382506,591473
12266,1262845,471812
12455,1372214,581181
12661,910590,119557
12860,1268985,477952
13062,1271907,480874
13260,1410659,619626
13474,1278532,487499
13673,1475680,684647
13873,1451776,660743
14078,1279773,488740
14275,1335227,544194
14479,1388641,597608
14684,1103346,312313
14878,1444618,653585
15085,1401925,610892
15289,1306554,515521
15483,1463066,672033
15687,1351050,560017
15892,1183614,392581
16091,1314175,523142
16292,1367266,576233
16496,1358038,567005
16692,1050618,259585
16897,1619535,828502
17101,1497711,706678
17305,1171596,380563
17497,1632412,841379
17701,1286236,495203
17910,1217391,426358
18105,1317794,526761
18307,1254760,463727
18509,1447255,656222
18706,1365344,574311
18911,871161,80128
19116,1249644,458611
19312,1444364,653331
19515,1367108,576075
19715,1363696,572663
19920,1226591,435558
20116,1348156,557123
20319,1386393,595360
20518,1481361,690328
20717,1865212,1074179
20921,1385103,594070
21124,1285254,494221
21327,1418116,627083
21525,1189517,398484
21679,958938,167905
21878,1319058,528025
22081,1467054,676021
22283,1531996,740963
22480,1591298,800265
22678,1162162,371129
22877,1541800,750767
23091,869121,78088
23285,1420066,629033
23491,1276235,485202
23692,1411636,620603
23891,1014048,223015
24092,1482886,691853
24292,1537959,746926
24501,1477681,686648
24705,1415592,624559
24901,939040,148007
25099,1597815,806782
25305,1368746,577713
25508,1228932,437899
25706,1260407,469374
25909,1316545,525512
26117,930738,139705
26309,1433326,642293
26513,1400495,609462
26721,1547700,756667
26920,1336955,545922
27113,1193142,402109
27313,1626659,835626
27513,915048,124015
27715,2250830,1459797
27918,1536202,745169
28124,1175257,384224
28327,1399610,608577
28528,1516563,725530
28734,1345540,554507
28930,1492323,701290
29134,1338683,547650
29338,1382039,591006
29529,1434720,643687
29739,921676,130643
29931,1459642,668609
30137,1350702,559669
30331,1530064,739031
30540,1189494,398461
30742,1393156,602123
30947,1251686,460653
31145,1326213,535180
31342,1368086,577053
31538,1573548,782515
31739,1527977,736944
31945,1240734,449701
32092,1707211,916178
32290,1728324,937291
32503,1350811,559778
32697,1578327,787294
32899,1445266,654233
33106,1261946,470913
33310,1341121,550088
33505,1748298,957265
33700,1120441,329408
33899,1398110,607077
34101,1500024,708991
34310,1083700,292667
34511,1476485,685452
34711,1379988,588955
34913,1571595,780562
35119,1418200,627167
35313,1307855,516822
35517,1023078,232045
35720,1382176,591143
35920,1355596,564563
36122,1320977,529944
36325,1298987,507954
36530,1463570,672537
36729,1495700,704667
36930,1612278,821245
37131,1242193,451160
37327,1364338,573305
37526,1388102,597069
37728,1004451,213418
37930,1124653,333620
38130,544580,0
38331,1049334,258301
38533,1009438,218405
38734,1263272,472239
38935,1060552,269519
39136,1465972,674939
39337,1143655,352622
39539,1120231,329198
39738,1425188,634155
39940,1413296,622263
40142,1261514,470481
40341,1333348,542315
40542,1116618,325585
40752,1592642,801609
40952,1220015,428982
41153,1428967,637934
