Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
54,1059726,0
230,1796179,645779
427,1151179,779
629,1204736,54336
832,1397652,247252
1031,1389132,238732
1234,1195236,44836
1447,1389840,239440
1652,1511581,361181
1851,1396648,246248
2050,1024698,0
2252,1267668,117268
2458,1183705,33305
2658,1237865,87465
2852,1778704,628304
3053,1621613,471213
3251,2238782,1088382
3455,1586749,436349
3662,1286987,136587
3864,1415969,265569
4068,1208981,58581
4269,1092327,0
4469,1236137,85737
4672,1262845,112445
4874,1158658,8258
5071,1371451,221051
5265,1323288,172888
5464,1817147,666747
5669,841919,0
5866,854841,0
6067,1215527,65127
6270,1477857,327457
6471,1569829,419429
6675,1320840,170440
6873,1050578,0
7073,988468,0
7279,666215,0
7484,1242818,92418
7677,1130370,0
7879,969155,0
8080,1315308,164908
8281,1343478,193078
8481,2350328,1199928
8682,1256238,105838
8886,1102657,0
9086,1289205,138805
9285,1048881,0
9488,1781581,631181
9690,489946,0
9891,1318273,167873
10095,1385132,234732
10303,623930,0
10502,1263388,112988
10708,1405109,254709
10908,1508778,358378
11112,1204436,54036
11257,929839,0
11454,1536600,386200
11657,1390189,239789
11862,1343987,193587
12062,1555967,405567
12264,1377646,227246
12470,1184405,34005
12669,1280177,129777
12864,877775,0
13063,1091878,0
13264,1062643,0
13466,1515379,364979
13674,1101411,0
13867,1976963,826563
14074,498894,0
14278,1284319,133919
14480,1297529,147129
14689,1203550,53150
14877,1582002,431602
15078,1727757,577357
15278,1368268,217868
15481,996050,0
15679,1143666,0
15876,1109683,0
16077,1739204,588804
16279,1494146,343746
16480,601265,0
16680,752536,0
16880,973955,0
17083,1261314,110914
17286,1168656,18256
17485,1651680,501280
17686,1238771,88371
17888,1307715,157315
18093,1517914,367514
18291,1501669,351269
18492,1610754,460354
18694,1346135,195735
18895,579577,0
19096,2050588,900188
19296,1048756,0
19498,1490768,340368
19699,1298286,147886
19901,967938,0
20102,1084379,0
20303,1478458,328058
20518,573591,0
20721,819404,0
20915,1484229,333829
21117,1461466,311066
21322,911623,0
21521,1378972,228572
21726,1215622,65222
21928,1694972,544572
22129,1288835,138435
22323,1459788,309388
22523,1090223,0
22725,1207296,56896
22873,1526387,375987
23075,1254880,104480
23275,854616,0
23478,1458884,308484
23680,696397,0
23879,1320025,169625
24090,820914,0
24289,1001058,0
24491,1086198,0
24692,1293186,142786
24897,1702025,551625
25092,1366936,216536
25297,1279251,128851
25493,1391783,241383
25697,1297307,146907
25899,974178,0
26102,1241345,90945
26301,1350137,199737
26501,1427251,276851
26707,1387036,236636
26902,1845817,695417
27107,1258748,108348
27308,1119849,0
27509,1556703,406303
27721,1318381,167981
27918,1302690,152290
28112,1344819,194419
28314,1347826,197426
28520,1328087,177687
28721,1313142,162742
28920,1370176,219776
29124,1329529,179129
29330,1329118,178718
29528,1324186,173786
29725,1394784,244384
29929,1285407,135007
30133,1299970,149570
30330,1475035,324635
30534,1381216,230816
30741,1299941,149541
30936,1388656,238256
31140,1265297,114897
31343,1586261,435861
31549,1270448,120048
31746,1874879,724479
31941,1953323,802923
32093,1523119,372719
32294,990530,0
32498,1213430,63030
32695,1650951,500551
32896,737219,0
33096,1384829,234429
33299,1210280,59880
33501,1398646,248246
33700,1108414,0
33902,1307774,157374
34103,1541109,390709
34303,967738,0
34503,1396876,246476
34718,1397145,246745
34911,1538283,387883
35118,1440813,290413
35312,1493692,343292
35519,1133825,0
35720,1153247,2847
35927,1609643,459243
36119,1418986,268586
36322,1376687,226287
36531,817215,0
36732,1668407,518007
36926,1112731,0
37129,1213260,62860
37329,1733108,582708
37529,1332718,182318
37737,963480,0
37935,1156152,5752
38131,1354936,204536
38337,1295612,145212
38532,1458556,308156
38727,1579485,429085
38940,1722815,572415
39134,1564876,414476
39338,1383798,233398
39536,1419175,268775
39737,1466030,315630
39939,1438221,287821
40138,1219538,69138
40348,1270531,120131
40538,1606710,456310
40749,1325144,174744
40946,1813653,663253
41153,1384097,233697
